"Name","top_k_experts","top_k_tokens","top_p_experts","top_p_tokens","execution_accuracy","exact_match","fallbacks","switches_wo_fallback","switches","execution_accuracy_easy","execution_accuracy_medium","fallbacks (Min)","switches (Min)","switches_wo_fallback (Min)","Commit","Created","Description","Runtime","GitHub","Group","End Time","Hostname","Job Type","ID","Notes","GPU Type","GPU Count","State","Sweep","Updated","User","Tags","method","metric.goal","metric.name","name","program","exact_match_easy","exact_match_extra","exact_match_hard","exact_match_medium","execution_accuracy_extra","execution_accuracy_hard","parameters.top_k_expertss","parameters.top_p_expertss","parameters.top_k_tokenss","parameters.top_p_tokenss","command"
"spring-sweep-475","4","0","0.6","0.8","0.09","0.02","1989","15","1571","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T08:28:10.000Z","","1267","","","2024-06-04T08:49:17.000Z","gx02","","8pe2pl9r","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-04T08:49:17.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"floral-sweep-505","4","5","0.6","0.8","0.1","0.02","1999","15","1587","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T11:25:42.000Z","","830","","","2024-06-04T11:39:32.000Z","04ddb2d107b3","","sbrlu44y","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T11:39:32.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"deep-sweep-595","4","40","0.6","0.8","0.1","0.02","1989","15","1571","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T22:27:18.000Z","","843","","","2024-06-04T22:41:21.000Z","04ddb2d107b3","","fi1rd3zs","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T22:41:21.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"honest-sweep-565","4","20","0.6","0.8","0.1","0.02","1989","15","1571","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T18:46:49.000Z","","829","","","2024-06-04T19:00:38.000Z","04ddb2d107b3","","t13lxmp9","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T19:00:38.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"eager-sweep-535","4","10","0.6","0.8","0.1","0.02","1991","14","1574","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T15:05:50.000Z","","818","","","2024-06-04T15:19:28.000Z","04ddb2d107b3","","c5uxjcun","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T15:19:28.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"chocolate-sweep-713","8","20","0.6","0.4","0.1","0.02","2107","12","2163","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T13:07:56.000Z","","837","","","2024-06-05T13:21:53.000Z","04ddb2d107b3","","4vj33t79","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T13:21:53.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"dashing-sweep-743","8","40","0.6","0.4","0.1","0.02","2107","12","2163","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T16:25:28.000Z","","837","","","2024-06-05T16:39:25.000Z","04ddb2d107b3","","we1rt2j5","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T16:39:25.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"balmy-sweep-653","8","5","0.6","0.4","0.1","0.02","2107","12","2163","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T05:37:09.000Z","","823","","","2024-06-05T05:50:52.000Z","04ddb2d107b3","","etqxrd1u","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T05:50:52.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"daily-sweep-803","16","5","0.6","0.4","0.1","0.02","2107","12","2169","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T22:48:28.000Z","","844","","","2024-06-05T23:02:32.000Z","04ddb2d107b3","","0xhehxdh","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T23:02:32.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"morning-sweep-143","0","40","0.6","0.4","0.1","0.02","2107","12","2169","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T00:57:19.000Z","","835","","","2024-06-03T01:11:14.000Z","04ddb2d107b3","","wsd9fyzt","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T01:11:14.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"eager-sweep-893","16","40","0.6","0.4","0.1","0.02","2107","12","2169","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T08:10:29.000Z","","850","","","2024-06-06T08:24:39.000Z","04ddb2d107b3","","mtxvj5z4","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T08:24:39.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"woven-sweep-833","16","10","0.6","0.4","0.09","0.02","2107","12","2169","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T01:45:43.000Z","","1367","","","2024-06-06T02:08:30.000Z","gx01","","ynha0yfv","-","NVIDIA A100-SXM4-40GB","6","finished","kalacugk","2024-06-06T02:08:30.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"amber-sweep-23","0","0","0.6","0.4","0.1","0.02","2107","12","2169","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T11:40:24.000Z","","834","","","2024-06-02T11:54:18.000Z","04ddb2d107b3","","lipgpv2e","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T11:54:18.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"treasured-sweep-113","0","20","0.6","0.4","0.1","0.02","2107","12","2169","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T21:18:09.000Z","","894","","","2024-06-02T21:33:03.000Z","04ddb2d107b3","","ycsoh5of","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T21:33:03.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"balmy-sweep-773","16","0","0.6","0.4","0.1","0.02","2107","12","2169","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T19:29:00.000Z","","829","","","2024-06-05T19:42:49.000Z","04ddb2d107b3","","p3lde3l7","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T19:42:49.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"misty-sweep-863","16","20","0.6","0.4","0.1","0.02","2107","12","2169","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T04:36:37.000Z","","825","","","2024-06-06T04:50:22.000Z","04ddb2d107b3","","aeatpbjj","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T04:50:22.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"morning-sweep-623","8","0","0.6","0.4","0.1","0.02","2107","12","2163","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T01:54:27.000Z","","827","","","2024-06-05T02:08:14.000Z","04ddb2d107b3","","fzud4bn2","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T02:08:14.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"jolly-sweep-83","0","10","0.6","0.4","0.1","0.02","2107","12","2169","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T17:54:10.000Z","","877","","","2024-06-02T18:08:47.000Z","04ddb2d107b3","","cdv57tlq","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T18:08:47.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"eager-sweep-683","8","10","0.6","0.4","0.1","0.02","2107","12","2163","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T09:22:16.000Z","","850","","","2024-06-05T09:36:26.000Z","04ddb2d107b3","","c4ojsrgg","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T09:36:26.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"cosmic-sweep-53","0","5","0.6","0.4","0.09","0.02","2107","12","2169","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T15:27:04.000Z","","1371","","","2024-06-02T15:49:55.000Z","gx02","","ly6blxdt","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-02T15:49:55.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"twilight-sweep-51","0","5","0.6","0","0.1","0.02","1515","11","595","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T15:17:21.000Z","","796","","","2024-06-02T15:30:37.000Z","04ddb2d107b3","","jf5rz2na","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T15:30:37.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"upbeat-sweep-651","8","5","0.6","0","0.1","0.02","1515","11","593","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T05:22:49.000Z","","792","","","2024-06-05T05:36:01.000Z","04ddb2d107b3","","1i6car2c","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T05:36:01.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"ethereal-sweep-801","16","5","0.6","0","0.1","0.02","1515","11","595","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T22:34:08.000Z","","800","","","2024-06-05T22:47:28.000Z","04ddb2d107b3","","e25mhfn3","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T22:47:28.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"solar-sweep-501","4","5","0.6","0","0.1","0.02","1515","11","536","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T10:56:15.000Z","","820","","","2024-06-04T11:09:55.000Z","04ddb2d107b3","","gp4xja4x","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T11:09:55.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"solar-sweep-82","0","10","0.6","0.2","0.1","0.02","2122","10","2203","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T17:51:43.000Z","","850","","","2024-06-02T18:05:53.000Z","04ddb2d107b3","","qpmw1j0e","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T18:05:53.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"vocal-sweep-832","16","10","0.6","0.2","0.1","0.02","2122","10","2203","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T01:32:47.000Z","","830","","","2024-06-06T01:46:37.000Z","04ddb2d107b3","","jj8cn7js","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T01:46:37.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fluent-sweep-712","8","20","0.6","0.2","0.1","0.02","2122","10","2197","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T13:07:39.000Z","","832","","","2024-06-05T13:21:31.000Z","04ddb2d107b3","","o7qk8nej","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T13:21:31.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"peachy-sweep-681","8","10","0.6","0","0.1","0.02","1412","10","322","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T09:07:54.000Z","","804","","","2024-06-05T09:21:18.000Z","04ddb2d107b3","","7ltd28ng","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T09:21:18.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"volcanic-sweep-650","8","5","0.4","0.8","0.1","0.02","2638","10","702","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T05:21:08.000Z","","837","","","2024-06-05T05:35:05.000Z","04ddb2d107b3","","867b791m","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T05:35:05.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"cool-sweep-622","8","0","0.6","0.2","0.1","0.02","2122","10","2197","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T01:52:17.000Z","","826","","","2024-06-05T02:06:03.000Z","04ddb2d107b3","","yq8xxjea","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T02:06:03.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"peach-sweep-81","0","10","0.6","0","0.1","0.02","1412","10","323","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T17:39:13.000Z","","840","","","2024-06-02T17:53:13.000Z","04ddb2d107b3","","5gc7t35d","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T17:53:13.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"bright-sweep-800","16","5","0.4","0.8","0.09","0.02","2638","10","702","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T22:30:43.000Z","","1341","","","2024-06-05T22:53:04.000Z","gx01","","5diqt5eq","-","NVIDIA A100-SXM4-40GB","6","finished","kalacugk","2024-06-05T22:53:04.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"earnest-sweep-50","0","5","0.4","0.8","0.09","0.02","2638","10","702","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T15:13:06.000Z","","1270","","","2024-06-02T15:34:16.000Z","gx02","","64lyaw1c","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-02T15:34:16.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"charmed-sweep-52","0","5","0.6","0.2","0.1","0.02","2122","10","2203","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T15:19:19.000Z","","815","","","2024-06-02T15:32:54.000Z","04ddb2d107b3","","66ius3yd","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T15:32:54.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"divine-sweep-592","4","40","0.6","0.2","0.1","0.02","2122","10","1866","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T22:08:51.000Z","","849","","","2024-06-04T22:23:00.000Z","04ddb2d107b3","","4cl2kcjv","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T22:23:00.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"different-sweep-532","4","10","0.6","0.2","0.1","0.02","2122","10","1866","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T14:46:16.000Z","","842","","","2024-06-04T15:00:18.000Z","04ddb2d107b3","","r95x54eq","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T15:00:18.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"misty-sweep-802","16","5","0.6","0.2","0.1","0.02","2122","10","2203","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T22:44:14.000Z","","843","","","2024-06-05T22:58:17.000Z","04ddb2d107b3","","9ovu3pf8","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T22:58:17.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"peach-sweep-831","16","10","0.6","0","0.1","0.02","1412","10","323","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T01:32:32.000Z","","821","","","2024-06-06T01:46:13.000Z","04ddb2d107b3","","1zkwtaa5","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T01:46:13.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"balmy-sweep-22","0","0","0.6","0.2","0.1","0.02","2122","10","2203","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T11:33:06.000Z","","838","","","2024-06-02T11:47:04.000Z","04ddb2d107b3","","ydbqo8wj","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T11:47:04.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"lemon-sweep-502","4","5","0.6","0.2","0.1","0.02","2122","10","1866","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T11:05:06.000Z","","823","","","2024-06-04T11:18:49.000Z","04ddb2d107b3","","lgdn9mkx","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T11:18:49.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"jumping-sweep-742","8","40","0.6","0.2","0.1","0.02","2122","10","2197","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T16:25:02.000Z","","863","","","2024-06-05T16:39:25.000Z","04ddb2d107b3","","i3ffx836","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T16:39:25.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fresh-sweep-562","4","20","0.6","0.2","0.1","0.02","2122","10","1866","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T18:27:29.000Z","","839","","","2024-06-04T18:41:28.000Z","04ddb2d107b3","","r9m8i06u","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T18:41:28.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"ethereal-sweep-472","4","0","0.6","0.2","0.1","0.02","2122","10","1866","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T08:06:47.000Z","","817","","","2024-06-04T08:20:24.000Z","04ddb2d107b3","","eo117j5e","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T08:20:24.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"lucky-sweep-112","0","20","0.6","0.2","0.1","0.02","2122","10","2203","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T21:08:53.000Z","","851","","","2024-06-02T21:23:04.000Z","04ddb2d107b3","","ylpsu6uo","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T21:23:04.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"ethereal-sweep-500","4","5","0.4","0.8","0.1","0.02","2638","10","696","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T10:50:13.000Z","","833","","","2024-06-04T11:04:06.000Z","04ddb2d107b3","","p9jv7ydi","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T11:04:06.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"vocal-sweep-772","16","0","0.6","0.2","0.1","0.02","2122","10","2203","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T19:26:31.000Z","","825","","","2024-06-05T19:40:16.000Z","04ddb2d107b3","","6kpv6c0k","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T19:40:16.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
